page_id,route,page_title,surface_kind,roles,templates,source_contract_status,visual_review,keyboard_and_screen_reader,responsive_and_zoom,workflow_validation,reviewer,findings,signoff
UI-PAGE-2C668C3B27,/my-plan/<str:activity_id>/complete-drawer,Complete Drawer,drawer,ACCOUNTANT; ADMIN; CCEO; CD; IA; PARTNER; PL; PROJECT_COORDINATOR,partials/my_plan/complete_drawer.html,pass-automated-contract,Pending independent review,Pending,Pending,Pending,,,Not signed off
UI-PAGE-EC0BDB34F5,/my-plan/<str:activity_id>/confirm-reimbursement-receipt,Confirm Reimbursement Receipt Action,drawer,ACCOUNTANT; ADMIN; CCEO; CD; IA; PARTNER; PL; PROJECT_COORDINATOR,partials/my_plan/confirm_reimbursement_receipt_drawer.html,pass-automated-contract,Pending independent review,Pending,Pending,Pending,,,Not signed off
UI-PAGE-C0BD71EBE9,/my-plan/<str:activity_id>/learning-results,Onetest Results Drawer,drawer,ACCOUNTANT; ADMIN; CCEO; CD; IA; PARTNER; PL; PROJECT_COORDINATOR,partials/hr/form_drawer.html,pass-automated-contract,Pending independent review,Pending,Pending,Pending,,,Not signed off
UI-PAGE-DEC93D9806,/my-plan/<str:activity_id>/learning-results/save,Onetest Results Save,action,ACCOUNTANT; ADMIN; CCEO; CD; IA; PARTNER; PL; PROJECT_COORDINATOR,,not-applicable-nonvisual,Pending independent review,Pending,Pending,Pending,,,Not signed off
UI-PAGE-82480F4141,/my-plan/<str:activity_id>/request-amendment,Request Budget Amendment,action,ACCOUNTANT; ADMIN; CCEO; CD; IA; PARTNER; PL; PROJECT_COORDINATOR,,not-applicable-nonvisual,Pending independent review,Pending,Pending,Pending,,,Not signed off
UI-PAGE-95DB260DE8,/my-plan/<str:activity_id>/reschedule,Reschedule Activity,action,ACCOUNTANT; ADMIN; CCEO; CD; IA; PARTNER; PL; PROJECT_COORDINATOR,,not-applicable-nonvisual,Pending independent review,Pending,Pending,Pending,,,Not signed off
UI-PAGE-34CF71A1B7,/my-plan/<str:activity_id>/reschedule-drawer,Reschedule Drawer,drawer,ACCOUNTANT; ADMIN; CCEO; CD; IA; PARTNER; PL; PROJECT_COORDINATOR,partials/planning/schedule_drawer.html,pass-automated-contract,Pending independent review,Pending,Pending,Pending,,,Not signed off
UI-PAGE-6937A8BBE4,/my-plan/day-package,My Plan Day Package,action,ACCOUNTANT; ADMIN; CCEO; CD; IA; PARTNER; PL; PROJECT_COORDINATOR,,not-applicable-nonvisual,Pending independent review,Pending,Pending,Pending,,,Not signed off
UI-PAGE-A9CC7B99B9,/my-professional-development,My Professional Development,partial,ACCOUNTANT; ADMIN; CCEO; CD; HR; IA; PL; PROJECT_COORDINATOR; RVP,partials/professional_development/body.html; pages/professional_development/index.html,pass-automated-contract,Pending independent review,Pending,Pending,Pending,,,Not signed off
UI-PAGE-66957B5B06,/my-professional-development/,My Professional Development,partial,ACCOUNTANT; ADMIN; CCEO; CD; HR; IA; PL; PROJECT_COORDINATOR; RVP,partials/professional_development/body.html; pages/professional_development/index.html,pass-automated-contract,Pending independent review,Pending,Pending,Pending,,,Not signed off
UI-PAGE-3674FD9513,/my-professional-development/allocation-history,Pd Allocation History,drawer,ACCOUNTANT; ADMIN; CCEO; CD; HR; IA; PL; PROJECT_COORDINATOR; RVP,partials/professional_development/allocation_history_drawer.html,pass-automated-contract,Pending independent review,Pending,Pending,Pending,,,Not signed off
UI-PAGE-CD383B1121,/my-professional-development/certificate/<str:file_id>,Pd Certificate File,action,ACCOUNTANT; ADMIN; CCEO; CD; HR; IA; PL; PROJECT_COORDINATOR; RVP,,not-applicable-nonvisual,Pending independent review,Pending,Pending,Pending,,,Not signed off
UI-PAGE-8A5F4B676E,/my-professional-development/evidence/<str:file_id>,Pd Evidence File,action,ACCOUNTANT; ADMIN; CCEO; CD; HR; IA; PL; PROJECT_COORDINATOR; RVP,,not-applicable-nonvisual,Pending independent review,Pending,Pending,Pending,,,Not signed off
UI-PAGE-BF0AB79ABA,/my-professional-development/export,Pd Export,export,ACCOUNTANT; ADMIN; CCEO; CD; HR; IA; PL; PROJECT_COORDINATOR; RVP,,not-applicable-nonvisual,Pending independent review,Pending,Pending,Pending,,,Not signed off
UI-PAGE-7DE4E2082D,/my-professional-development/fund/<str:fund_request_id>/action,Pd Fund Action,action,ACCOUNTANT; ADMIN; CCEO; CD; HR; IA; PL; PROJECT_COORDINATOR; RVP,,not-applicable-nonvisual,Pending independent review,Pending,Pending,Pending,,,Not signed off
UI-PAGE-59CB65846A,/my-professional-development/request,Pd Request,partial,ACCOUNTANT; ADMIN; CCEO; CD; HR; IA; PL; PROJECT_COORDINATOR; RVP,partials/professional_development/request_form.html,pass-automated-contract,Pending independent review,Pending,Pending,Pending,,,Not signed off
UI-PAGE-94B9DA355F,/my-professional-development/request/<str:request_id>/action,Pd Action,action,ACCOUNTANT; ADMIN; CCEO; CD; HR; IA; PL; PROJECT_COORDINATOR; RVP,,not-applicable-nonvisual,Pending independent review,Pending,Pending,Pending,,,Not signed off
UI-PAGE-E1DCBDF21B,/my-professional-development/request/<str:request_id>/certificate,Pd Certificate Upload,action,ACCOUNTANT; ADMIN; CCEO; CD; HR; IA; PL; PROJECT_COORDINATOR; RVP,,not-applicable-nonvisual,Pending independent review,Pending,Pending,Pending,,,Not signed off
UI-PAGE-DB37D19B27,/my-professional-development/request/<str:request_id>/evidence,Pd Evidence Upload,action,ACCOUNTANT; ADMIN; CCEO; CD; HR; IA; PL; PROJECT_COORDINATOR; RVP,,not-applicable-nonvisual,Pending independent review,Pending,Pending,Pending,,,Not signed off
UI-PAGE-17269F5939,/my-targets,My Targets,partial,ADMIN; CCEO; IA; PARTNER; PL; PROJECT_COORDINATOR,partials/targets/my_body.html; pages/targets/index.html,pass-automated-contract,Pending independent review,Pending,Pending,Pending,,,Not signed off
UI-PAGE-51EB10E6E7,/my-targets/area-drawer,My Targets Area Drawer,drawer,ADMIN; CCEO; IA; PARTNER; PL; PROJECT_COORDINATOR,partials/targets/area_drawer.html,pass-automated-contract,Pending independent review,Pending,Pending,Pending,,,Not signed off
UI-PAGE-26D49EB5F1,/my-targets/export,My Targets Export,export,ADMIN; CCEO; IA; PARTNER; PL; PROJECT_COORDINATOR,,not-applicable-nonvisual,Pending independent review,Pending,Pending,Pending,,,Not signed off
UI-PAGE-80804A5F4B,/my-targets/mscs,My Targets Mscs,action,ADMIN; CCEO; IA; PARTNER; PL; PROJECT_COORDINATOR,,not-applicable-nonvisual,Pending independent review,Pending,Pending,Pending,,,Not signed off
UI-PAGE-149A7654FC,/my-team,My Team · Edify,page,ADMIN; PL,pages/my_team/index.html,pass-automated-contract,Pending independent review,Pending,Pending,Pending,,,Not signed off
UI-PAGE-E808A3A1BC,/notifications,Notifications Center,page,ACCOUNTANT; ADMIN; BUSINESS_TRANSFORMATION; CCEO; CD; HR; IA; MFI_ADMIN; MFI_OFFICER; PARTNER; PL; PROJECT_COORDINATOR; RPL; RVP,pages/notifications/index.html,pass-automated-contract,Pending independent review,Pending,Pending,Pending,,,Not signed off
UI-PAGE-D4CC699CE9,/notifications/,Notifications Center,page,ACCOUNTANT; ADMIN; BUSINESS_TRANSFORMATION; CCEO; CD; HR; IA; MFI_ADMIN; MFI_OFFICER; PARTNER; PL; PROJECT_COORDINATOR; RPL; RVP,pages/notifications/index.html,pass-automated-contract,Pending independent review,Pending,Pending,Pending,,,Not signed off
UI-PAGE-E788473911,/notifications/<str:notif_id>/read,Mark Notif Read,drawer,ACCOUNTANT; ADMIN; BUSINESS_TRANSFORMATION; CCEO; CD; HR; IA; MFI_ADMIN; MFI_OFFICER; PARTNER; PL; PROJECT_COORDINATOR; RPL; RVP,partials/notifications/notification_drawer_list.html,pass-automated-contract,Pending independent review,Pending,Pending,Pending,,,Not signed off
UI-PAGE-0D3E8983C0,/notifications/drawer,Notifications Drawer,drawer,ACCOUNTANT; ADMIN; BUSINESS_TRANSFORMATION; CCEO; CD; HR; IA; MFI_ADMIN; MFI_OFFICER; PARTNER; PL; PROJECT_COORDINATOR; RPL; RVP,partials/notifications/notification_drawer.html,pass-automated-contract,Pending independent review,Pending,Pending,Pending,,,Not signed off
UI-PAGE-45CD52E6FC,/notifications/mark-all-read,Mark All Notifications Read,drawer,ACCOUNTANT; ADMIN; BUSINESS_TRANSFORMATION; CCEO; CD; HR; IA; MFI_ADMIN; MFI_OFFICER; PARTNER; PL; PROJECT_COORDINATOR; RPL; RVP,partials/notifications/notification_drawer_list.html,pass-automated-contract,Pending independent review,Pending,Pending,Pending,,,Not signed off
UI-PAGE-CA1DBB98A4,/offboarding,· Edify,page,ADMIN; HR,pages/hr/module_workspace.html,pass-automated-contract,Pending independent review,Pending,Pending,Pending,,,Not signed off
UI-PAGE-28D0D15834,/offboarding/<str:plan_id>,Offboarding Drawer,drawer,ADMIN; HR,partials/hr/form_drawer.html,pass-automated-contract,Pending independent review,Pending,Pending,Pending,,,Not signed off
UI-PAGE-DC627E0456,/offboarding/<str:plan_id>/close,Offboarding Close,action,ADMIN; HR,,not-applicable-nonvisual,Pending independent review,Pending,Pending,Pending,,,Not signed off
UI-PAGE-62A35A018A,/offboarding/new,Offboarding Start Drawer,drawer,ADMIN; HR,partials/hr/form_drawer.html,pass-automated-contract,Pending independent review,Pending,Pending,Pending,,,Not signed off
UI-PAGE-8D06EDDD8A,/offboarding/start,Offboarding Start,action,ADMIN; HR,,not-applicable-nonvisual,Pending independent review,Pending,Pending,Pending,,,Not signed off
UI-PAGE-08B3C226D4,/offline,Offline,page,,pages/offline.html,pass-automated-contract,Pending independent review,Pending,Pending,Pending,,,Not signed off
UI-PAGE-99A6BD1230,/onboarding,· Edify,page,ADMIN; HR,pages/hr/module_workspace.html,pass-automated-contract,Pending independent review,Pending,Pending,Pending,,,Not signed off
UI-PAGE-3DFE6D3724,/onboarding/<str:plan_id>,Onboarding Drawer,drawer,ADMIN; HR,partials/hr/form_drawer.html,pass-automated-contract,Pending independent review,Pending,Pending,Pending,,,Not signed off
UI-PAGE-1E22EB77D2,/onboarding/<str:plan_id>/record,Onboarding Record,action,ADMIN; HR,,not-applicable-nonvisual,Pending independent review,Pending,Pending,Pending,,,Not signed off
UI-PAGE-9A561927AF,/org-structure,· Edify,page,ADMIN; HR,pages/hr/module_workspace.html,pass-automated-contract,Pending independent review,Pending,Pending,Pending,,,Not signed off
UI-PAGE-CED66A2471,/partials/clusters/<str:cluster_id>/schools,Cluster Schools Partial,partial,ACCOUNTANT; ADMIN; CCEO; CD; IA; PL; PROJECT_COORDINATOR,partials/clusters/cluster_schools_table.html,pass-automated-contract,Pending independent review,Pending,Pending,Pending,,,Not signed off
UI-PAGE-A1BC57DE66,/partials/costing/preview,Cost Preview,partial,ACCOUNTANT; ADMIN; CCEO; CD; IA; PL; PROJECT_COORDINATOR,partials/cost_preview.html,pass-automated-contract,Pending independent review,Pending,Pending,Pending,,,Not signed off
UI-PAGE-7094F59CAA,/partner-engagements/<str:engagement_id>,Partner Engagement Drawer,drawer,ACCOUNTANT; ADMIN; BUSINESS_TRANSFORMATION; CCEO; CD; HR; IA; MFI_ADMIN; MFI_OFFICER; PARTNER; PL; PROJECT_COORDINATOR; RPL; RVP,partials/hr/form_drawer.html,pass-automated-contract,Pending independent review,Pending,Pending,Pending,,,Not signed off
UI-PAGE-2428BF151D,/partner-engagements/<str:engagement_id>/follow-up,Partner Engagement Follow Up Drawer,drawer,ACCOUNTANT; ADMIN; BUSINESS_TRANSFORMATION; CCEO; CD; HR; IA; MFI_ADMIN; MFI_OFFICER; PARTNER; PL; PROJECT_COORDINATOR; RPL; RVP,partials/hr/form_drawer.html,pass-automated-contract,Pending independent review,Pending,Pending,Pending,,,Not signed off
UI-PAGE-120A43A500,/partner-engagements/<str:engagement_id>/follow-up/save,Partner Engagement Follow Up,action,ACCOUNTANT; ADMIN; BUSINESS_TRANSFORMATION; CCEO; CD; HR; IA; MFI_ADMIN; MFI_OFFICER; PARTNER; PL; PROJECT_COORDINATOR; RPL; RVP,,not-applicable-nonvisual,Pending independent review,Pending,Pending,Pending,,,Not signed off
UI-PAGE-39821900DF,/partner-engagements/<str:engagement_id>/share,Partner Engagement Share Drawer,drawer,ACCOUNTANT; ADMIN; BUSINESS_TRANSFORMATION; CCEO; CD; HR; IA; MFI_ADMIN; MFI_OFFICER; PARTNER; PL; PROJECT_COORDINATOR; RPL; RVP,partials/hr/form_drawer.html,pass-automated-contract,Pending independent review,Pending,Pending,Pending,,,Not signed off
UI-PAGE-2924B45F0A,/partner-engagements/<str:engagement_id>/share/save,Partner Engagement Share,action,ACCOUNTANT; ADMIN; BUSINESS_TRANSFORMATION; CCEO; CD; HR; IA; MFI_ADMIN; MFI_OFFICER; PARTNER; PL; PROJECT_COORDINATOR; RPL; RVP,,not-applicable-nonvisual,Pending independent review,Pending,Pending,Pending,,,Not signed off
UI-PAGE-634CC67BF6,/partner-engagements/<str:engagement_id>/update,Partner Engagement Update,action,ACCOUNTANT; ADMIN; BUSINESS_TRANSFORMATION; CCEO; CD; HR; IA; MFI_ADMIN; MFI_OFFICER; PARTNER; PL; PROJECT_COORDINATOR; RPL; RVP,,not-applicable-nonvisual,Pending independent review,Pending,Pending,Pending,,,Not signed off
UI-PAGE-DB77CF9E76,/partner-engagements/new,Partner Engagement New Drawer,drawer,ACCOUNTANT; ADMIN; BUSINESS_TRANSFORMATION; CCEO; CD; HR; IA; MFI_ADMIN; MFI_OFFICER; PARTNER; PL; PROJECT_COORDINATOR; RPL; RVP,partials/hr/form_drawer.html,pass-automated-contract,Pending independent review,Pending,Pending,Pending,,,Not signed off
UI-PAGE-55A0B1C6EA,/partner-engagements/record,Partner Engagement Record,action,ACCOUNTANT; ADMIN; BUSINESS_TRANSFORMATION; CCEO; CD; HR; IA; MFI_ADMIN; MFI_OFFICER; PARTNER; PL; PROJECT_COORDINATOR; RPL; RVP,,not-applicable-nonvisual,Pending independent review,Pending,Pending,Pending,,,Not signed off
UI-PAGE-A14F031C98,/partner-oversight/,Partner Oversight · Edify,partial,ACCOUNTANT; ADMIN; CCEO; CD; IA; PL; RVP,partials/oversight/partner_workspace.html; pages/oversight/partner_oversight.html,pass-automated-contract,Pending independent review,Pending,Pending,Pending,,,Not signed off
UI-PAGE-48931D8B35,/partner-oversight/allowance-drawer,Partner Allowance Drawer,drawer,ACCOUNTANT; ADMIN; CCEO; CD; IA; PL; RVP,partials/oversight/allowance_grant_drawer.html,pass-automated-contract,Pending independent review,Pending,Pending,Pending,,,Not signed off
UI-PAGE-619586CF5E,/partner-oversight/allowance-grant,Partner Allowance Grant,action,ACCOUNTANT; ADMIN; CCEO; CD; IA; PL; RVP,,not-applicable-nonvisual,Pending independent review,Pending,Pending,Pending,,,Not signed off
UI-PAGE-D3C1BC6314,/partner-oversight/detail,Partner Oversight Detail,drawer,ACCOUNTANT; ADMIN; CCEO; CD; IA; PL; RVP,partials/oversight/partner_detail_drawer.html,pass-automated-contract,Pending independent review,Pending,Pending,Pending,,,Not signed off
UI-PAGE-43F04DB2BD,/partner-oversight/export,Partner Oversight Export,export,ACCOUNTANT; ADMIN; CCEO; CD; IA; PL; RVP,,not-applicable-nonvisual,Pending independent review,Pending,Pending,Pending,,,Not signed off
UI-PAGE-7D18F54818,/partner-oversight/send,Partner Oversight Send,action,ACCOUNTANT; ADMIN; CCEO; CD; IA; PL; RVP,,not-applicable-nonvisual,Pending independent review,Pending,Pending,Pending,,,Not signed off
UI-PAGE-2E9357EB4A,/partner-oversight/withdraw,Partner Withdrawal Preview,drawer,ACCOUNTANT; ADMIN; CCEO; CD; IA; PL; RVP,partials/oversight/withdrawal_drawer.html,pass-automated-contract,Pending independent review,Pending,Pending,Pending,,,Not signed off
UI-PAGE-F82160D685,/partner-oversight/withdraw/review,Partner Withdrawal Review,action,ACCOUNTANT; ADMIN; CCEO; CD; IA; PL; RVP,,not-applicable-nonvisual,Pending independent review,Pending,Pending,Pending,,,Not signed off
UI-PAGE-1F7D5AC355,/partner-oversight/withdraw/submit,Partner Withdrawal Submit,action,ACCOUNTANT; ADMIN; CCEO; CD; IA; PL; RVP,,not-applicable-nonvisual,Pending independent review,Pending,Pending,Pending,,,Not signed off
UI-PAGE-237AD341EA,/partner/activities,Activities · Partner Portal · Edify,page,ADMIN; PARTNER,pages/partner/activities.html,pass-automated-contract,Pending independent review,Pending,Pending,Pending,,,Not signed off
UI-PAGE-523407557E,/partner/activities/<str:activity_id>/evidence,Evidence · · Edify,page,ADMIN; PARTNER,pages/partner/activity_workroom.html,pass-automated-contract,Pending independent review,Pending,Pending,Pending,,,Not signed off
UI-PAGE-4B2A1D5071,/partner/activities/<str:activity_id>/start-action,Partner Activity Start,action,ADMIN; PARTNER,,not-applicable-nonvisual,Pending independent review,Pending,Pending,Pending,,,Not signed off
UI-PAGE-93D5071A1C,/partner/activities/<str:activity_id>/submit-action,Partner Activity Submit,action,ADMIN; PARTNER,,not-applicable-nonvisual,Pending independent review,Pending,Pending,Pending,,,Not signed off
UI-PAGE-CA17CE1A77,/partner/assigned-activities,· Edify,page,ADMIN; PARTNER,pages/partner/assigned_list.html,pass-automated-contract,Pending independent review,Pending,Pending,Pending,,,Not signed off
UI-PAGE-02C76E57B9,/partner/assigned-schools,· Edify,page,ADMIN; PARTNER,pages/partner/assigned_list.html,pass-automated-contract,Pending independent review,Pending,Pending,Pending,,,Not signed off
UI-PAGE-1CE08556A6,/partner/assignments,Assigned Activities · Edify,page,ADMIN; PARTNER,pages/partner/assignments.html,pass-automated-contract,Pending independent review,Pending,Pending,Pending,,,Not signed off
UI-PAGE-E0ED3447BD,/partner/assignments/<str:assignment_id>,Assignment · · Edify,page,ADMIN; PARTNER,pages/partner/assignment_detail.html,pass-automated-contract,Pending independent review,Pending,Pending,Pending,,,Not signed off
UI-PAGE-3C9553820A,/partner/assignments/<str:assignment_id>/return-action,Partner Return Assignment Action,action,ADMIN; PARTNER,,not-applicable-nonvisual,Pending independent review,Pending,Pending,Pending,,,Not signed off
UI-PAGE-658BD7E25B,/partner/assignments/<str:assignment_id>/return-drawer,Partner Return Assignment Drawer,drawer,ADMIN; PARTNER,partials/partners/return_assignment_drawer.html,pass-automated-contract,Pending independent review,Pending,Pending,Pending,,,Not signed off
UI-PAGE-181E3DBB7D,/partner/assignments/<str:assignment_id>/schedule-action,Partner Schedule Assignment Action,action,ADMIN; PARTNER,,not-applicable-nonvisual,Pending independent review,Pending,Pending,Pending,,,Not signed off
UI-PAGE-74859F9B1F,/partner/assignments/<str:assignment_id>/schedule-drawer,Partner Schedule Assignment Drawer,drawer,ADMIN; PARTNER,partials/partners/schedule_assignment_drawer.html,pass-automated-contract,Pending independent review,Pending,Pending,Pending,,,Not signed off
UI-PAGE-1C8729C041,/partner/completed,Completed Work &amp; Payments · Edify,page,ADMIN; PARTNER,pages/partner/completed_payments.html,pass-automated-contract,Pending independent review,Pending,Pending,Pending,,,Not signed off
UI-PAGE-304233AF05,/partner/evidence,Evidence · Partner Portal · Edify,page,ADMIN; PARTNER,pages/partner/evidence.html,pass-automated-contract,Pending independent review,Pending,Pending,Pending,,,Not signed off
UI-PAGE-78B71BDA8A,/partner/invoices,Partner Invoice Submit,action,ADMIN; PARTNER,,not-applicable-nonvisual,Pending independent review,Pending,Pending,Pending,,,Not signed off
UI-PAGE-DB92962529,/partner/invoices/new,Partner Invoice Drawer,drawer,ADMIN; PARTNER,partials/partner/invoice_drawer.html,pass-automated-contract,Pending independent review,Pending,Pending,Pending,,,Not signed off
UI-PAGE-A65A183218,/partner/my-plan,Partner My Plan,action,ADMIN; PARTNER,,not-applicable-nonvisual,Pending independent review,Pending,Pending,Pending,,,Not signed off
